date,tournament,surface,round,winner,loser,b365_winner_odds,b365_loser_odds,model_winner_prob,model_winner_odds,model_loser_odds,model_pick,model_pick_prob,model_pick_odds,b365_pick_odds,clv_pick,model_correct,pick_won
2025-05-28,French Open,Clay,2nd Round,Rybakina E.,Jovic I.,1.08,8.0,0.7290000000000001,1.371742112482853,3.6900369003690034,Rybakina E.,0.7290000000000001,1.371742112482853,1.08,-19.69259259259257,True,True
2025-05-29,French Open,Clay,2nd Round,Andreeva M.,Krueger A.,1.11,6.5,0.741,1.349527665317139,3.861003861003861,Andreeva M.,0.741,1.349527665317139,1.11,-15.990090090090082,True,True
2025-05-29,French Open,Clay,2nd Round,Vondrousova M.,Frech M.,1.44,2.75,0.53,1.8867924528301885,2.127659574468085,Vondrousova M.,0.53,1.8867924528301885,1.44,-16.44444444444444,True,True
2025-05-29,French Open,Clay,2nd Round,Bouzkova M.,Kartal S.,1.44,2.75,0.595,1.680672268907563,2.4691358024691357,Bouzkova M.,0.595,1.680672268907563,1.44,-9.944444444444445,True,True
2025-05-29,French Open,Clay,2nd Round,Pegula J.,Li A.,1.22,4.33,0.7120000000000001,1.4044943820224718,3.472222222222222,Pegula J.,0.7120000000000001,1.4044943820224718,1.22,-10.767213114754092,True,True
2025-05-29,French Open,Clay,2nd Round,Baptiste H.,Hibino N.,1.2,4.5,0.732,1.366120218579235,3.731343283582089,Baptiste H.,0.732,1.366120218579235,1.2,-10.133333333333338,True,True
2025-05-29,French Open,Clay,2nd Round,Alexandrova E.,Cocciaretto E.,1.2,4.5,0.735,1.3605442176870748,3.773584905660377,Alexandrova E.,0.735,1.3605442176870748,1.2,-9.83333333333334,True,True
2025-05-29,French Open,Clay,2nd Round,Bouzas Maneiro J.,Montgomery R.,1.4,3.0,0.578,1.7301038062283738,2.3696682464454972,Bouzas Maneiro J.,0.578,1.7301038062283738,1.4,-13.628571428571433,True,True
2025-05-29,French Open,Clay,2nd Round,Putintseva Y.,Garland J.,1.36,3.2,0.527,1.8975332068311195,2.1141649048625792,Putintseva Y.,0.527,1.8975332068311195,1.36,-20.829411764705874,True,True
2025-05-29,French Open,Clay,2nd Round,Kudermetova V.,Krejcikova B.,1.5,2.63,0.64,1.5625,2.7777777777777777,Kudermetova V.,0.64,1.5625,1.5,-2.6666666666666616,True,True
2025-05-29,French Open,Clay,2nd Round,Gauff C.,Valentova T.,1.04,13.0,0.708,1.4124293785310735,3.4246575342465757,Gauff C.,0.708,1.4124293785310735,1.04,-25.35384615384615,True,True
2025-05-29,French Open,Clay,2nd Round,Keys M.,Boulter K.,1.14,5.5,0.723,1.3831258644536653,3.6101083032490977,Keys M.,0.723,1.3831258644536653,1.14,-15.419298245614044,True,True
2025-05-29,French Open,Clay,2nd Round,Boisson L.,Kalinina A.,1.8,2.0,0.685,1.4598540145985401,3.1746031746031744,Boisson L.,0.685,1.4598540145985401,1.8,12.944444444444446,True,True
2025-05-29,French Open,Clay,2nd Round,Jacquemot E.,Parks A.,1.53,2.5,0.664,1.506024096385542,2.976190476190476,Jacquemot E.,0.664,1.506024096385542,1.53,1.040522875816996,True,True
2025-05-29,French Open,Clay,2nd Round,Kenin S.,Azarenka V.,1.44,2.75,0.38799999999999996,2.577319587628866,1.6339869281045751,Azarenka V.,0.612,1.6339869281045751,2.75,24.836363636363636,False,False
2025-05-29,French Open,Clay,2nd Round,Kasatkina D.,Jeanjean L.,1.22,4.33,0.5329999999999999,1.8761726078799252,2.141327623126338,Kasatkina D.,0.5329999999999999,1.8761726078799252,1.22,-28.66721311475411,True,True
2025-05-30,French Open,Clay,3rd Round,Zheng Q.,Mboko V.,1.2,4.5,0.552,1.8115942028985506,2.232142857142857,Zheng Q.,0.552,1.8115942028985506,1.2,-28.133333333333333,True,True
2025-05-30,French Open,Clay,3rd Round,Anisimova A.,Tauson C.,1.57,2.38,0.746,1.3404825737265416,3.937007874015748,Anisimova A.,0.746,1.3404825737265416,1.57,10.905732484076436,True,True
2025-05-30,French Open,Clay,3rd Round,Sabalenka A.,Danilovic O.,1.08,8.0,0.696,1.4367816091954024,3.2894736842105265,Sabalenka A.,0.696,1.4367816091954024,1.08,-22.992592592592587,True,True
2025-05-30,French Open,Clay,3rd Round,Samsonova L.,Yastremska D.,1.62,2.3,0.544,1.838235294117647,2.1929824561403506,Samsonova L.,0.544,1.838235294117647,1.62,-7.328395061728388,True,True
2025-05-30,French Open,Clay,3rd Round,Swiatek I.,Cristian J.,1.03,17.0,0.8190000000000001,1.2210012210012209,5.524861878453038,Swiatek I.,0.8190000000000001,1.2210012210012209,1.03,-15.187378640776695,True,True
2025-05-30,French Open,Clay,3rd Round,Rybakina E.,Ostapenko J.,1.44,2.75,0.728,1.3736263736263736,3.676470588235294,Rybakina E.,0.728,1.3736263736263736,1.44,3.355555555555556,True,True
2025-05-30,French Open,Clay,3rd Round,Paolini J.,Starodubtseva Y.,1.07,9.0,0.7979999999999999,1.2531328320802007,4.9504950495049505,Paolini J.,0.7979999999999999,1.2531328320802007,1.07,-13.657943925233651,True,True
2025-05-30,French Open,Clay,3rd Round,Svitolina E.,Pera B.,1.11,6.5,0.867,1.1534025374855825,7.518796992481203,Svitolina E.,0.867,1.1534025374855825,1.11,-3.390090090090081,True,True
2025-05-31,French Open,Clay,3rd Round,Andreeva M.,Putintseva Y.,1.13,6.0,0.63,1.5873015873015872,2.7027027027027026,Andreeva M.,0.63,1.5873015873015872,1.13,-25.49557522123894,True,True
2025-05-31,French Open,Clay,3rd Round,Kasatkina D.,Badosa P.,2.63,1.5,0.562,1.779359430604982,2.2831050228310503,Kasatkina D.,0.562,1.779359430604982,2.63,18.177186311787075,True,True
2025-05-31,French Open,Clay,3rd Round,Pegula J.,Vondrousova M.,1.44,2.75,0.63,1.5873015873015872,2.7027027027027026,Pegula J.,0.63,1.5873015873015872,1.44,-6.444444444444441,True,True
2025-05-31,French Open,Clay,3rd Round,Boisson L.,Jacquemot E.,1.44,2.75,0.6759999999999999,1.4792899408284026,3.0864197530864197,Boisson L.,0.6759999999999999,1.4792899408284026,1.44,-1.8444444444444485,True,True
2025-05-31,French Open,Clay,3rd Round,Alexandrova E.,Kudermetova V.,1.44,2.75,0.6920000000000001,1.445086705202312,3.2467532467532467,Alexandrova E.,0.6920000000000001,1.445086705202312,1.44,-0.24444444444443603,True,True
2025-05-31,French Open,Clay,3rd Round,Baptiste H.,Bouzas Maneiro J.,1.91,1.91,0.562,1.779359430604982,2.2831050228310503,Baptiste H.,0.562,1.779359430604982,1.91,3.843979057591629,True,True
2025-05-31,French Open,Clay,3rd Round,Keys M.,Kenin S.,1.4,3.0,0.685,1.4598540145985401,3.1746031746031744,Keys M.,0.685,1.4598540145985401,1.4,-2.928571428571425,True,True
2025-05-31,French Open,Clay,3rd Round,Gauff C.,Bouzkova M.,1.1,7.0,0.764,1.3089005235602094,4.23728813559322,Gauff C.,0.764,1.3089005235602094,1.1,-14.509090909090904,True,True
2025-06-01,French Open,Clay,4th Round,Svitolina E.,Paolini J.,2.1,1.73,0.509,1.9646365422396856,2.0366598778004072,Svitolina E.,0.509,1.9646365422396856,2.1,3.2809523809523844,True,True
2025-06-01,French Open,Clay,4th Round,Zheng Q.,Samsonova L.,1.3,3.5,0.5529999999999999,1.8083182640144668,2.237136465324385,Zheng Q.,0.5529999999999999,1.8083182640144668,1.3,-21.623076923076923,True,True
2025-06-01,French Open,Clay,4th Round,Swiatek I.,Rybakina E.,1.44,2.75,0.636,1.572327044025157,2.7472527472527473,Swiatek I.,0.636,1.572327044025157,1.44,-5.8444444444444414,True,True
2025-06-01,French Open,Clay,4th Round,Sabalenka A.,Anisimova A.,1.2,4.5,0.579,1.7271157167530227,2.375296912114014,Sabalenka A.,0.579,1.7271157167530227,1.2,-25.43333333333334,True,True
2025-06-02,French Open,Clay,4th Round,Gauff C.,Alexandrova E.,1.3,3.5,0.5,2.0,2.0,Alexandrova E.,0.5,2.0,3.5,21.42857142857143,False,False
2025-06-02,French Open,Clay,4th Round,Andreeva M.,Kasatkina D.,1.2,4.5,0.645,1.5503875968992247,2.8169014084507045,Andreeva M.,0.645,1.5503875968992247,1.2,-18.833333333333336,True,True
2025-06-02,French Open,Clay,4th Round,Boisson L.,Pegula J.,5.0,1.17,0.42100000000000004,2.375296912114014,1.7271157167530227,Pegula J.,0.579,1.7271157167530227,1.17,-27.57008547008548,False,False
2025-06-02,French Open,Clay,4th Round,Keys M.,Baptiste H.,1.22,4.33,0.679,1.4727540500736376,3.115264797507788,Keys M.,0.679,1.4727540500736376,1.22,-14.067213114754097,True,True
2025-06-03,French Open,Clay,Quarterfinals,Sabalenka A.,Zheng Q.,1.33,3.4,0.731,1.3679890560875514,3.7174721189591082,Sabalenka A.,0.731,1.3679890560875514,1.33,-2.0879699248120276,True,True
2025-06-03,French Open,Clay,Quarterfinals,Swiatek I.,Svitolina E.,1.25,4.0,0.648,1.5432098765432098,2.840909090909091,Swiatek I.,0.648,1.5432098765432098,1.25,-15.200000000000003,True,True
2025-06-04,French Open,Clay,Quarterfinals,Gauff C.,Keys M.,1.44,2.75,0.598,1.6722408026755853,2.487562189054726,Gauff C.,0.598,1.6722408026755853,1.44,-9.644444444444444,True,True
2025-06-04,French Open,Clay,Quarterfinals,Boisson L.,Andreeva M.,6.5,1.11,0.45899999999999996,2.178649237472767,1.8484288354898335,Andreeva M.,0.541,1.8484288354898335,1.11,-35.99009009009008,False,False
2025-06-05,French Open,Clay,Semifinals,Sabalenka A.,Swiatek I.,1.73,2.1,0.46,2.1739130434782608,1.8518518518518516,Swiatek I.,0.54,1.8518518518518516,2.1,6.380952380952387,False,False
2025-06-05,French Open,Clay,Semifinals,Gauff C.,Boisson L.,1.17,5.0,0.6940000000000001,1.440922190201729,3.2679738562091503,Gauff C.,0.6940000000000001,1.440922190201729,1.17,-16.07008547008547,True,True
2025-06-07,French Open,Clay,The Final,Gauff C.,Sabalenka A.,1.44,2.88,0.486,2.05761316872428,1.9455252918287937,Sabalenka A.,0.514,1.9455252918287937,2.88,16.67777777777778,False,False
2025-06-09,Rosmalen Grass Court Championships,Grass,1st Round,Kudermetova V.,Kudermetova P.,1.22,4.0,0.8590000000000001,1.1641443538998835,7.092198581560284,Kudermetova V.,0.8590000000000001,1.1641443538998835,1.22,3.932786885245909,True,True
2025-06-09,Rosmalen Grass Court Championships,Grass,1st Round,Mertens E.,Tomova V.,1.17,5.0,0.779,1.2836970474967908,4.524886877828054,Mertens E.,0.779,1.2836970474967908,1.17,-7.570085470085475,True,True
2025-06-09,Rosmalen Grass Court Championships,Grass,1st Round,Yuan Y.,Sevastova A.,2.2,1.67,0.516,1.937984496124031,2.066115702479339,Yuan Y.,0.516,1.937984496124031,2.2,6.145454545454548,True,True
2025-06-09,Rosmalen Grass Court Championships,Grass,1st Round,Blinkova A.,Siniakova K.,2.4,1.57,0.319,3.134796238244514,1.4684287812041117,Siniakova K.,0.6809999999999999,1.4684287812041117,1.57,4.40573248407643,False,False
2025-06-10,Rosmalen Grass Court Championships,Grass,1st Round,Pera B.,Linette M.,2.4,1.57,0.29600000000000004,3.378378378378378,1.4204545454545454,Linette M.,0.7040000000000001,1.4204545454545454,1.57,6.705732484076443,False,False
2025-06-10,Rosmalen Grass Court Championships,Grass,1st Round,Andreescu B.,Garland J.,1.5,2.63,0.52,1.923076923076923,2.0833333333333335,Andreescu B.,0.52,1.923076923076923,1.5,-14.66666666666666,True,True
2025-06-10,Rosmalen Grass Court Championships,Grass,1st Round,Minnen G.,Collins D.,2.5,1.53,0.36700000000000005,2.7247956403269753,1.5797788309636651,Collins D.,0.633,1.5797788309636651,1.53,-2.0594771241830068,False,False
2025-06-10,Rosmalen Grass Court Championships,Grass,1st Round,Li A.,Potapova A.,3.0,1.4,0.511,1.9569471624266144,2.044989775051125,Li A.,0.511,1.9569471624266144,3.0,17.76666666666667,True,True
2025-06-11,Rosmalen Grass Court Championships,Grass,1st Round,Branstine C.,Samsonova L.,7.0,1.1,0.253,3.952569169960474,1.3386880856760375,Samsonova L.,0.747,1.3386880856760375,1.1,-16.209090909090907,False,False
2025-06-11,Rosmalen Grass Court Championships,Grass,2nd Round,Cocciaretto E.,Pera B.,2.4,1.57,0.8290000000000001,1.2062726176115801,5.847953216374268,Cocciaretto E.,0.8290000000000001,1.2062726176115801,2.4,41.23333333333334,True,True
2025-06-11,Rosmalen Grass Court Championships,Grass,2nd Round,Alexandrova E.,Blinkova A.,1.29,3.5,0.7979999999999999,1.2531328320802007,4.9504950495049505,Alexandrova E.,0.7979999999999999,1.2531328320802007,1.29,2.2806201550387595,True,True
2025-06-11,Rosmalen Grass Court Championships,Grass,2nd Round,Kudermetova V.,Minnen G.,1.6,2.38,0.602,1.6611295681063123,2.512562814070352,Kudermetova V.,0.602,1.6611295681063123,1.6,-2.300000000000002,True,True
2025-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,Lamens S.,Li A.,2.8,1.4,0.42200000000000004,2.3696682464454972,1.7301038062283738,Li A.,0.578,1.7301038062283738,1.4,-13.628571428571433,False,False
2025-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,Mertens E.,Sakkari M.,1.62,2.3,0.632,1.5822784810126582,2.717391304347826,Mertens E.,0.632,1.5822784810126582,1.62,1.471604938271609,True,True
2025-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,Andreescu B.,Sun L.,1.5,2.6,0.614,1.6286644951140066,2.5906735751295336,Andreescu B.,0.614,1.6286644951140066,1.5,-5.266666666666664,True,True
2025-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,Yuan Y.,Birrell K.,2.4,1.53,0.523,1.9120458891013383,2.0964360587002093,Yuan Y.,0.523,1.9120458891013383,2.4,10.633333333333333,True,True
2025-06-13,Rosmalen Grass Court Championships,Grass,Quarterfinals,Alexandrova E.,Kudermetova V.,1.45,2.6,0.59,1.6949152542372883,2.4390243902439024,Alexandrova E.,0.59,1.6949152542372883,1.45,-9.965517241379318,True,True
2025-06-13,Rosmalen Grass Court Championships,Grass,Quarterfinals,Mertens E.,Yuan Y.,1.18,4.75,0.7809999999999999,1.2804097311139566,4.566210045662101,Mertens E.,0.7809999999999999,1.2804097311139566,1.18,-6.645762711864423,True,True
2025-06-13,Rosmalen Grass Court Championships,Grass,Quarterfinals,Cocciaretto E.,Lamens S.,1.6,2.38,0.731,1.3679890560875514,3.7174721189591082,Cocciaretto E.,0.731,1.3679890560875514,1.6,10.599999999999998,True,True
2025-06-14,Rosmalen Grass Court Championships,Grass,Semifinals,Mertens E.,Alexandrova E.,2.2,1.67,0.457,2.1881838074398248,1.841620626151013,Alexandrova E.,0.5429999999999999,1.841620626151013,1.67,-5.580239520958097,False,False
2025-06-09,Queen's Club Championships,Grass,1st Round,Kartal S.,Kasatkina D.,2.9,1.36,0.644,1.5527950310559007,2.8089887640449436,Kartal S.,0.644,1.5527950310559007,2.9,29.917241379310344,True,True
2025-06-09,Queen's Club Championships,Grass,1st Round,Zakharova A.,Vekic D.,5.5,1.15,0.313,3.194888178913738,1.455604075691412,Vekic D.,0.687,1.455604075691412,1.15,-18.256521739130438,False,False
2025-06-10,Queen's Club Championships,Grass,1st Round,Watson H.,Putintseva Y.,2.5,1.5,0.644,1.5527950310559007,2.8089887640449436,Watson H.,0.644,1.5527950310559007,2.5,24.4,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Boulter K.,Tomljanovic A.,1.53,2.5,0.621,1.6103059581320451,2.638522427440633,Boulter K.,0.621,1.6103059581320451,1.53,-3.259477124183008,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Muchova K.,Inglis M.,1.29,3.75,0.556,1.7985611510791366,2.2522522522522523,Muchova K.,0.556,1.7985611510791366,1.29,-21.919379844961227,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Kessler M.,Jones F.,1.62,2.3,0.6759999999999999,1.4792899408284026,3.0864197530864197,Kessler M.,0.6759999999999999,1.4792899408284026,1.62,5.871604938271602,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Raducanu E.,Bucsa C.,1.25,4.0,0.684,1.461988304093567,3.1645569620253164,Raducanu E.,0.684,1.461988304093567,1.25,-11.6,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Sramkova R.,Krejcikova B.,2.6,1.5,0.273,3.663003663003663,1.375515818431912,Krejcikova B.,0.727,1.375515818431912,1.5,6.033333333333335,False,False
2025-06-10,Queen's Club Championships,Grass,1st Round,Shnaider D.,Frech M.,1.36,3.2,0.8220000000000001,1.21654501216545,5.617977528089887,Shnaider D.,0.8220000000000001,1.21654501216545,1.36,8.67058823529413,True,True
2025-06-11,Queen's Club Championships,Grass,2nd Round,Navarro E.,Haddad Maia B.,1.75,2.1,0.64,1.5625,2.7777777777777777,Navarro E.,0.64,1.5625,1.75,6.857142857142861,True,True
2025-06-11,Queen's Club Championships,Grass,2nd Round,Maria T.,Muchova K.,2.63,1.45,0.595,1.680672268907563,2.4691358024691357,Maria T.,0.595,1.680672268907563,2.63,21.477186311787065,True,True
2025-06-11,Queen's Club Championships,Grass,2nd Round,Anisimova A.,Kartal S.,1.5,2.5,0.513,1.949317738791423,2.0533880903490758,Anisimova A.,0.513,1.949317738791423,1.5,-15.366666666666662,True,True
2025-06-11,Queen's Club Championships,Grass,2nd Round,Keys M.,Zakharova A.,1.05,8.5,0.602,1.6611295681063123,2.512562814070352,Keys M.,0.602,1.6611295681063123,1.05,-35.03809523809524,True,True
2025-06-12,Queen's Club Championships,Grass,2nd Round,Shnaider D.,Boulter K.,1.57,2.4,0.649,1.5408320493066254,2.849002849002849,Shnaider D.,0.649,1.5408320493066254,1.57,1.2057324840764383,True,True
2025-06-12,Queen's Club Championships,Grass,2nd Round,Rybakina E.,Watson H.,1.08,7.5,0.867,1.1534025374855825,7.518796992481203,Rybakina E.,0.867,1.1534025374855825,1.08,-5.892592592592583,True,True
2025-06-12,Queen's Club Championships,Grass,2nd Round,Raducanu E.,Sramkova R.,1.22,4.0,0.754,1.3262599469496021,4.0650406504065035,Raducanu E.,0.754,1.3262599469496021,1.22,-6.5672131147541,True,True
2025-06-12,Queen's Club Championships,Grass,2nd Round,Zheng Q.,Kessler M.,1.4,2.8,0.409,2.444987775061125,1.6920473773265652,Kessler M.,0.591,1.6920473773265652,2.8,23.385714285714283,False,False
2025-06-13,Queen's Club Championships,Grass,Quarterfinals,Keys M.,Shnaider D.,1.4,3.0,0.34,2.941176470588235,1.5151515151515151,Shnaider D.,0.66,1.5151515151515151,3.0,32.66666666666667,False,False
2025-06-13,Queen's Club Championships,Grass,Quarterfinals,Maria T.,Rybakina E.,7.5,1.07,0.26,3.846153846153846,1.3513513513513513,Rybakina E.,0.74,1.3513513513513513,1.07,-19.457943925233646,False,False
2025-06-13,Queen's Club Championships,Grass,Quarterfinals,Zheng Q.,Raducanu E.,2.25,1.67,0.281,3.558718861209964,1.3908205841446453,Raducanu E.,0.7190000000000001,1.3908205841446453,1.67,12.019760479041919,False,False
2025-06-13,Queen's Club Championships,Grass,Quarterfinals,Anisimova A.,Navarro E.,1.45,2.7,0.474,2.109704641350211,1.9011406844106462,Navarro E.,0.526,1.9011406844106462,2.7,15.562962962962967,False,False
2025-06-14,Queen's Club Championships,Grass,Semifinals,Maria T.,Keys M.,5.0,1.17,0.579,1.7271157167530227,2.375296912114014,Maria T.,0.579,1.7271157167530227,5.0,37.89999999999999,True,True
2025-06-14,Queen's Club Championships,Grass,Semifinals,Anisimova A.,Zheng Q.,1.8,2.05,0.6890000000000001,1.4513788098693758,3.215434083601286,Anisimova A.,0.6890000000000001,1.4513788098693758,1.8,13.344444444444449,True,True
2025-06-15,Queen's Club Championships,Grass,The Final,Maria T.,Anisimova A.,3.2,1.36,0.44799999999999995,2.232142857142857,1.8115942028985506,Anisimova A.,0.552,1.8115942028985506,1.36,-18.32941176470587,False,False
2025-06-16,German Open,Grass,1st Round,Siniakova K.,Tomova V.,1.25,3.75,0.6940000000000001,1.440922190201729,3.2679738562091503,Siniakova K.,0.6940000000000001,1.440922190201729,1.25,-10.599999999999998,True,True
2025-06-16,German Open,Grass,1st Round,Navarro E.,Kostyuk M.,1.91,1.87,0.726,1.3774104683195594,3.649635036496351,Navarro E.,0.726,1.3774104683195594,1.91,20.24397905759162,True,True
2025-06-16,German Open,Grass,1st Round,Jabeur O.,Dolehide C.,1.36,3.1,0.518,1.9305019305019304,2.0746887966804977,Jabeur O.,0.518,1.9305019305019304,1.36,-21.729411764705876,True,True
2025-06-16,German Open,Grass,1st Round,Masarova R.,Kenin S.,2.63,1.45,0.515,1.941747572815534,2.061855670103093,Masarova R.,0.515,1.941747572815534,2.63,13.47718631178707,True,True
2025-06-16,German Open,Grass,1st Round,Frech M.,Andreeva M.,5.0,1.18,0.156,6.410256410256411,1.1848341232227486,Andreeva M.,0.8440000000000001,1.1848341232227486,1.18,-0.34576271186440577,False,False
2025-06-16,German Open,Grass,1st Round,Badosa P.,Lys E.,1.3,3.6,0.39399999999999996,2.5380710659898478,1.6501650165016502,Lys E.,0.606,1.6501650165016502,3.6,32.82222222222222,False,False
2025-06-17,German Open,Grass,1st Round,Samsonova L.,Osaka N.,1.8,1.95,0.575,1.7391304347826089,2.3529411764705883,Samsonova L.,0.575,1.7391304347826089,1.8,1.9444444444444375,True,True
2025-06-17,German Open,Grass,1st Round,Vondrousova M.,Keys M.,3.2,1.36,0.607,1.6474464579901154,2.544529262086514,Vondrousova M.,0.607,1.6474464579901154,3.2,29.45,True,True
2025-06-17,German Open,Grass,1st Round,Anisimova A.,Andreescu B.,1.45,2.6,0.58,1.7241379310344829,2.380952380952381,Anisimova A.,0.58,1.7241379310344829,1.45,-10.965517241379318,True,True
2025-06-17,German Open,Grass,1st Round,Shnaider D.,Vekic D.,1.53,2.4,0.623,1.6051364365971108,2.6525198938992043,Shnaider D.,0.623,1.6051364365971108,1.53,-3.0594771241830077,True,True
2025-06-17,German Open,Grass,1st Round,Rybakina E.,Krueger A.,1.25,4.0,0.852,1.1737089201877935,6.756756756756756,Rybakina E.,0.852,1.1737089201877935,1.25,5.199999999999994,True,True
2025-06-18,German Open,Grass,2nd Round,Badosa P.,Navarro E.,1.67,2.2,0.23,4.3478260869565215,1.2987012987012987,Navarro E.,0.77,1.2987012987012987,2.2,31.54545454545455,False,False
2025-06-18,German Open,Grass,2nd Round,Jabeur O.,Paolini J.,2.4,1.57,0.457,2.1881838074398248,1.841620626151013,Paolini J.,0.5429999999999999,1.841620626151013,1.57,-9.394267515923572,False,False
2025-06-18,German Open,Grass,2nd Round,Samsonova L.,Pegula J.,2.25,1.67,0.672,1.488095238095238,3.0487804878048785,Samsonova L.,0.672,1.488095238095238,2.25,22.755555555555564,True,True
2025-06-19,German Open,Grass,2nd Round,Vondrousova M.,Shnaider D.,2.2,1.7,0.406,2.463054187192118,1.6835016835016836,Shnaider D.,0.594,1.6835016835016836,1.7,0.5764705882352894,False,False
2025-06-19,German Open,Grass,2nd Round,Sabalenka A.,Masarova R.,1.15,5.5,0.7170000000000001,1.3947001394700138,3.5335689045936394,Sabalenka A.,0.7170000000000001,1.3947001394700138,1.15,-15.256521739130434,True,True
2025-06-19,German Open,Grass,2nd Round,Rybakina E.,Siniakova K.,1.29,3.75,0.755,1.3245033112582782,4.081632653061225,Rybakina E.,0.755,1.3245033112582782,1.29,-2.0193798449612332,True,True
2025-06-19,German Open,Grass,2nd Round,Anisimova A.,Frech M.,1.25,4.0,0.8370000000000001,1.194743130227001,6.134969325153374,Anisimova A.,0.8370000000000001,1.194743130227001,1.25,3.7000000000000033,True,True
2025-06-20,German Open,Grass,Quarterfinals,Vondrousova M.,Jabeur O.,1.9,1.91,0.536,1.8656716417910446,2.1551724137931036,Vondrousova M.,0.536,1.8656716417910446,1.9,0.9684210526315851,True,True
2025-06-20,German Open,Grass,Quarterfinals,Sabalenka A.,Rybakina E.,1.62,2.3,0.439,2.277904328018223,1.7825311942959,Rybakina E.,0.561,1.7825311942959,2.3,12.621739130434783,False,False
2025-06-20,German Open,Grass,Quarterfinals,Samsonova L.,Anisimova A.,1.7,2.1,0.573,1.7452006980802794,2.34192037470726,Samsonova L.,0.573,1.7452006980802794,1.7,-1.5235294117647125,True,True
2025-06-21,German Open,Grass,Semifinals,Vondrousova M.,Sabalenka A.,3.0,1.36,0.298,3.3557046979865772,1.4245014245014245,Sabalenka A.,0.7020000000000001,1.4245014245014245,1.36,-3.3294117647058696,False,False
2025-06-16,Nottingham Open,Grass,1st Round,Yastremska D.,Danilovic O.,1.75,2.1,0.5479999999999999,1.8248175182481754,2.2123893805309733,Yastremska D.,0.5479999999999999,1.8248175182481754,1.75,-2.3428571428571465,True,True
2025-06-16,Nottingham Open,Grass,1st Round,Tauson C.,Birrell K.,1.57,2.38,0.6659999999999999,1.5015015015015016,2.9940119760479047,Tauson C.,0.6659999999999999,1.5015015015015016,1.57,2.9057324840764287,True,True
2025-06-16,Nottingham Open,Grass,1st Round,Ruzic A.,Bronzetti L.,2.1,1.67,0.457,2.1881838074398248,1.841620626151013,Bronzetti L.,0.5429999999999999,1.841620626151013,1.67,-5.580239520958097,False,False
2025-06-16,Nottingham Open,Grass,1st Round,Blinkova A.,Rakhimova K.,1.45,2.8,0.473,2.1141649048625792,1.8975332068311195,Rakhimova K.,0.527,1.8975332068311195,2.8,16.985714285714288,False,False
2025-06-16,Nottingham Open,Grass,1st Round,Zhu L.,Sasnovich A.,3.6,1.3,0.395,2.531645569620253,1.6528925619834711,Sasnovich A.,0.605,1.6528925619834711,1.3,-16.42307692307692,False,False
2025-06-17,Nottingham Open,Grass,1st Round,Linette M.,Eala A.,1.8,2.0,0.392,2.5510204081632653,1.6447368421052633,Eala A.,0.608,1.6447368421052633,2.0,10.799999999999999,False,False
2025-06-17,Nottingham Open,Grass,1st Round,Jones F.,Dart H.,2.0,1.83,0.442,2.262443438914027,1.792114695340502,Dart H.,0.5579999999999999,1.792114695340502,1.83,1.155191256830601,False,False
2025-06-17,Nottingham Open,Grass,1st Round,Kartal S.,Jeanjean L.,1.36,3.2,0.813,1.2300123001230012,5.347593582887701,Kartal S.,0.813,1.2300123001230012,1.36,7.7705882352941185,True,True
2025-06-17,Nottingham Open,Grass,1st Round,Sramkova R.,Siegemund L.,1.67,2.2,0.309,3.236245954692557,1.4471780028943562,Siegemund L.,0.691,1.4471780028943562,2.2,23.64545454545454,False,False
2025-06-17,Nottingham Open,Grass,1st Round,Boulter K.,Sun L.,1.33,3.4,0.6,1.6666666666666667,2.5,Boulter K.,0.6,1.6666666666666667,1.33,-15.187969924812029,True,True
2025-06-17,Nottingham Open,Grass,1st Round,Bucsa C.,Starodubtseva Y.,1.9,1.91,0.618,1.6181229773462784,2.6178010471204187,Bucsa C.,0.618,1.6181229773462784,1.9,9.168421052631581,True,True
2025-06-17,Nottingham Open,Grass,1st Round,Kessler M.,Haddad Maia B.,2.0,1.83,0.461,2.1691973969631237,1.8552875695732838,Haddad Maia B.,0.539,1.8552875695732838,1.83,-0.7448087431693895,False,False
2025-06-18,Nottingham Open,Grass,2nd Round,Yastremska D.,Ruzic A.,1.4,2.9,0.625,1.6,2.6666666666666665,Yastremska D.,0.625,1.6,1.4,-8.92857142857143,True,True
2025-06-18,Nottingham Open,Grass,2nd Round,Sramkova R.,Putintseva Y.,2.4,1.53,0.6579999999999999,1.5197568389057752,2.923976608187134,Sramkova R.,0.6579999999999999,1.5197568389057752,2.4,24.133333333333322,True,True
2025-06-18,Nottingham Open,Grass,2nd Round,Noskova L.,Jones F.,1.36,3.2,0.79,1.2658227848101264,4.761904761904762,Noskova L.,0.79,1.2658227848101264,1.36,5.470588235294127,True,True
